sampleId,buildingType,numFloors,floorHeight,numBeams,numColumns,beamSection,columnSection,concreteStrength,steelGrade,steelGradeName,seismicZone,windLoad,liveLoad,deadLoad,maxDeflection,maxStress,stabilityIndex,seismicResistance
3125,residential,3,3.0,40,16,12,12,90,460,S460,Zone 2,0.26,2.28,3.08,1929.03,547.7,48.44,86.11
3126,residential,4,3.3,24,9,36,36,40,275,S275,Zone 0,0.39,1.74,4.69,568.56,20.31,100.0,92.31
3127,residential,3,3.0,40,16,20,45,45,355,S355,Zone 1,0.34,1.98,3.63,26.86,110.33,100.0,86.72
3128,residential,3,2.7,24,9,22,26,20,460,S460,Zone 0,0.3,2.36,3.62,187.57,90.86,88.38,92.23
3129,office,5,4.5,40,16,26,36,80,355,S355,Zone 0,1.2,3.03,5.91,10138.24,86.16,100.0,100.0
3130,residential,8,3.3,60,25,32,32,80,355,S355,Zone 1,1.07,2.49,3.04,26040.69,29.61,100.0,97.5
3131,office,25,4.5,220,100,30,40,50,460,S460,Zone 2,1.02,3.09,5.7,5699964.9,57.14,100.0,96.79
3132,office,8,4.5,84,36,28,40,60,355,S355,Zone 1,1.38,3.29,4.32,57414.45,56.84,100.0,95.1
3133,office,20,4.0,220,100,32,40,35,275,S275,Zone 2,1.43,2.63,5.99,1748223.96,40.5,100.0,86.69
3134,residential,4,2.7,40,16,22,28,90,275,S275,Zone 0,0.81,1.52,4.28,525.25,82.53,100.0,100.0
3135,residential,3,2.7,24,9,12,18,80,420,S420,Zone 1,0.51,2.26,3.27,658.73,522.97,48.37,95.08
3136,residential,8,3.3,84,36,26,36,70,355,S355,Zone 2,0.47,2.25,3.11,5256.03,45.94,100.0,90.7
3137,residential,5,3.0,84,36,26,40,40,460,S460,Zone 4,0.42,2.33,4.91,263.1,61.8,100.0,53.55
3138,residential,3,3.3,24,9,10,28,25,420,S420,Zone 0,0.3,1.52,3.53,432.47,899.13,44.21,92.42
3139,industrial,1,6.0,24,9,16,24,25,420,S420,Zone 0,1.12,5.34,6.84,233.46,512.16,48.38,92.42
3140,office,10,3.5,180,81,50,60,35,355,S355,Zone 2,1.38,2.85,4.73,6246.63,10.44,100.0,84.87
3141,commercial,4,3.5,40,16,24,28,70,420,S420,Zone 1,1.13,4.06,5.82,2936.86,113.98,90.73,94.47
3142,office,10,4.0,112,49,45,45,90,420,S420,Zone 0,0.91,2.72,5.51,24137.54,15.86,100.0,100.0
3143,residential,2,3.3,24,9,10,30,25,460,S460,Zone 0,0.49,1.95,3.54,320.99,851.78,48.55,93.48
3144,commercial,5,4.0,40,16,40,45,90,420,S420,Zone 0,1.16,4.28,5.62,2117.25,26.7,100.0,100.0
3145,residential,4,3.0,40,16,26,28,45,355,S355,Zone 2,0.33,2.4,4.58,466.23,60.04,100.0,77.75
3146,residential,6,2.7,84,36,40,40,20,275,S275,Zone 0,0.84,1.79,3.35,1123.61,13.23,100.0,87.31
3147,commercial,3,4.5,40,16,16,22,40,235,S235,Zone 1,0.57,4.75,5.69,4349.26,423.44,49.08,82.93
3148,residential,4,3.3,24,9,40,40,90,460,S460,Zone 4,0.65,1.71,3.35,426.0,12.8,100.0,53.57
3149,commercial,1,4.5,24,9,24,28,45,460,S460,Zone 4,0.7,4.78,5.34,19.38,119.04,100.0,49.24
3150,office,15,4.5,220,100,32,50,60,460,S460,Zone 1,0.81,3.47,5.01,145776.96,45.17,100.0,99.45
3151,residential,2,3.0,24,9,18,24,60,355,S355,Zone 4,0.82,2.39,3.02,95.29,147.34,73.79,49.72
3152,industrial,1,6.0,24,9,20,45,70,460,S460,Zone 2,1.09,9.39,8.11,59.38,364.5,87.33,85.1
3153,office,4,3.5,24,9,36,40,45,355,S355,Zone 1,1.16,2.88,4.71,1444.44,26.39,100.0,87.2
3154,office,25,4.0,220,100,45,50,90,275,S275,Zone 1,1.27,2.81,5.41,1395749.37,13.37,100.0,99.29
3155,office,10,3.5,180,81,60,60,60,275,S275,Zone 0,0.79,2.62,5.65,3020.46,6.32,100.0,97.31
3156,office,5,4.0,84,36,24,50,25,460,S460,Zone 1,0.71,3.53,4.24,960.53,88.67,92.53,87.14
3157,residential,8,2.7,112,49,22,45,80,460,S460,Zone 2,0.54,2.47,4.1,681.02,107.49,97.46,92.4
3158,industrial,2,4.5,24,9,22,26,30,275,S275,Zone 1,0.66,8.22,6.67,573.61,212.25,60.7,81.39
3159,office,6,4.5,60,25,36,40,40,235,S235,Zone 2,1.26,3.19,5.91,18033.3,30.26,100.0,81.36
3160,industrial,3,4.5,24,9,14,60,50,355,S355,Zone 2,0.53,9.72,8.89,279.22,1202.22,50.26,79.26
3161,residential,4,2.7,60,25,24,32,45,420,S420,Zone 1,0.42,2.09,4.51,142.88,81.39,100.0,88.29
3162,commercial,2,4.0,24,9,12,14,90,420,S420,Zone 1,0.84,4.02,6.18,3068.93,1041.77,44.45,95.08
3163,commercial,1,3.5,24,9,10,20,90,355,S355,Zone 2,0.92,4.92,6.84,614.28,2057.65,56.91,83.84
3164,industrial,1,5.0,24,9,18,26,45,355,S355,Zone 0,1.16,7.73,6.05,80.56,404.01,56.48,95.69
3165,office,25,3.5,220,100,32,60,20,235,S235,Zone 0,0.88,3.42,5.49,462337.94,40.44,100.0,86.25
3166,residential,3,3.3,24,9,24,60,25,355,S355,Zone 3,0.5,2.03,4.74,31.51,76.35,100.0,56.68
3167,residential,4,3.3,40,16,28,45,50,355,S355,Zone 3,0.39,1.71,4.36,132.32,41.2,100.0,60.99
3168,office,8,4.5,60,25,26,30,20,275,S275,Zone 0,0.78,2.99,4.34,225505.17,67.73,97.54,87.31
3169,commercial,3,3.5,40,16,18,28,50,275,S275,Zone 4,0.69,4.04,5.24,530.64,267.82,57.57,47.41
3170,office,15,4.0,220,100,60,60,45,420,S420,Zone 2,1.38,3.55,4.86,81110.49,6.31,100.0,91.62
3171,office,8,3.5,84,36,22,50,20,460,S460,Zone 1,0.6,2.63,4.9,5177.8,110.1,77.18,87.37
3172,residential,8,3.3,84,36,22,28,25,235,S235,Zone 1,0.55,2.01,4.57,31306.39,95.12,83.67,82.68
3173,residential,6,2.7,84,36,26,36,35,355,S355,Zone 1,0.99,1.93,3.86,1326.94,56.29,100.0,85.78
3174,residential,6,2.7,60,25,30,30,70,355,S355,Zone 2,0.57,2.17,3.04,1487.23,32.51,100.0,85.73
3175,office,6,4.5,40,16,24,60,70,460,S460,Zone 4,1.32,3.79,4.69,4172.78,92.28,100.0,74.45
3176,residential,10,3.3,112,49,45,60,70,235,S235,Zone 1,0.65,2.39,3.69,2267.61,10.81,100.0,94.14
3177,commercial,2,4.0,24,9,18,40,45,275,S275,Zone 2,0.75,4.89,6.17,78.71,287.09,61.42,76.02
3178,commercial,3,3.5,24,9,14,16,45,235,S235,Zone 3,1.07,4.4,6.33,12219.56,614.55,45.63,57.81
3179,residential,4,3.3,60,25,22,50,80,275,S275,Zone 0,0.41,1.79,3.74,56.66,89.98,100.0,100.0
3180,commercial,3,3.5,24,9,20,24,60,275,S275,Zone 2,1.34,4.68,6.99,2595.92,258.55,60.35,79.07
3181,office,10,3.5,144,64,45,50,80,460,S460,Zone 2,0.51,2.7,5.16,4084.55,15.21,100.0,96.53
3182,office,6,4.5,84,36,36,40,90,275,S275,Zone 3,1.05,3.76,4.99,8654.11,30.69,100.0,79.15
3183,industrial,2,5.0,24,9,22,50,80,275,S275,Zone 4,1.1,9.84,8.33,78.51,280.5,67.54,50.53
3184,office,12,3.5,180,81,32,45,40,420,S420,Zone 0,1.32,3.76,4.55,51512.67,42.69,100.0,96.17
3185,residential,3,2.7,24,9,16,32,40,460,S460,Zone 3,0.8,2.48,4.52,157.2,293.0,55.8,60.77
3186,residential,15,2.7,220,100,50,60,35,460,S460,Zone 0,1.14,1.8,3.09,9312.04,6.23,100.0,95.98
3187,residential,3,2.7,40,16,10,14,35,275,S275,Zone 1,0.54,2.13,4.98,1839.39,1075.51,42.49,82.53
3188,residential,4,3.0,60,25,40,40,40,235,S235,Zone 2,0.55,1.61,3.29,142.0,12.9,100.0,74.14
3189,office,6,4.5,60,25,26,30,60,355,S355,Zone 2,1.49,3.8,4.89,63005.39,73.55,100.0,88.66
3190,residential,8,2.7,112,49,40,40,40,275,S275,Zone 0,0.38,2.09,3.56,1059.74,15.56,100.0,92.31
3191,residential,6,2.7,84,36,36,60,80,355,S355,Zone 3,0.59,2.05,3.4,76.58,19.71,100.0,70.37
3192,commercial,5,3.5,84,36,32,60,40,355,S355,Zone 3,1.21,4.98,5.5,295.77,51.28,100.0,66.09
3193,industrial,1,6.0,24,9,24,45,70,460,S460,Zone 4,1.16,6.84,9.41,31.32,198.21,100.0,52.37
3194,residential,8,3.3,60,25,26,28,30,275,S275,Zone 3,1.13,2.14,3.61,74427.65,57.7,100.0,70.01
3195,office,15,4.5,220,100,36,40,25,460,S460,Zone 2,0.84,2.74,5.31,611618.8,26.67,100.0,88.39
3196,office,4,4.0,60,25,36,60,25,235,S235,Zone 3,0.72,3.0,5.69,185.44,30.94,100.0,59.41
3197,residential,3,3.0,24,9,18,18,80,460,S460,Zone 1,0.3,2.22,3.82,723.71,179.88,70.01,96.05
3198,industrial,1,4.5,24,9,18,24,60,275,S275,Zone 4,0.99,5.59,9.41,92.73,389.61,59.77,48.66
3199,residential,6,2.7,60,25,40,50,45,460,S460,Zone 3,1.07,1.83,3.91,534.87,15.76,100.0,67.16
3200,industrial,1,6.0,24,9,22,40,60,355,S355,Zone 1,1.14,6.39,7.09,36.22,194.58,84.09,90.12
3201,residential,3,3.3,40,16,18,24,60,420,S420,Zone 2,0.31,1.83,4.26,299.64,179.67,68.19,82.2
3202,office,12,4.0,144,64,45,60,45,460,S460,Zone 2,0.57,2.95,4.86,14596.48,12.91,100.0,91.55
3203,residential,4,3.3,40,16,40,45,60,275,S275,Zone 2,0.78,1.97,3.93,251.55,15.76,100.0,79.27
3204,residential,3,3.3,24,9,14,28,80,460,S460,Zone 3,0.29,2.14,4.54,216.9,386.29,53.92,66.24
3205,industrial,1,4.5,24,9,10,12,20,275,S275,Zone 1,0.72,8.87,9.77,1129.4,3316.52,41.14,79.13
3206,industrial,1,4.5,24,9,22,36,20,355,S355,Zone 1,0.89,6.83,7.0,34.68,223.29,87.77,81.06
3207,commercial,6,4.5,84,36,28,50,40,355,S355,Zone 0,0.77,4.99,6.92,3876.19,87.42,100.0,94.44
3208,residential,10,3.3,144,64,32,45,45,420,S420,Zone 0,0.71,1.81,4.34,8686.94,30.03,100.0,97.42
3209,commercial,3,4.0,24,9,12,18,35,275,S275,Zone 0,1.02,4.39,5.82,15558.98,914.79,43.12,91.06
3210,commercial,1,4.0,24,9,24,45,20,420,S420,Zone 1,0.4,4.88,5.33,17.14,114.44,100.0,82.62
3211,industrial,1,5.0,24,9,10,26,60,460,S460,Zone 2,0.98,7.57,6.36,815.96,2230.53,49.27,83.07
3212,residential,10,3.3,144,64,30,32,50,460,S460,Zone 2,0.45,2.34,4.6,20787.92,39.11,100.0,90.43
3213,office,10,4.0,112,49,55,60,25,355,S355,Zone 1,0.68,2.88,4.83,10905.54,8.06,100.0,87.03
3214,commercial,1,4.0,24,9,22,50,40,235,S235,Zone 3,0.48,4.02,5.24,22.01,141.14,100.0,57.03
3215,residential,6,3.0,60,25,36,60,70,420,S420,Zone 2,0.83,1.77,3.65,270.56,18.87,100.0,88.44
3216,residential,4,3.3,24,9,40,40,30,275,S275,Zone 1,0.32,2.05,4.39,330.61,17.06,100.0,81.49
3217,residential,2,2.7,24,9,16,22,50,355,S355,Zone 3,0.29,2.15,4.82,65.39,262.95,63.71,60.59
3218,office,12,4.5,220,100,50,50,35,460,S460,Zone 0,0.7,3.23,4.31,53374.24,9.31,100.0,95.98
3219,office,10,4.0,180,81,30,36,40,420,S420,Zone 0,0.64,3.9,5.5,45006.23,60.33,100.0,96.17
3220,residential,2,2.7,24,9,14,28,90,420,S420,Zone 0,0.62,2.43,3.09,89.74,301.94,69.83,100.0
3221,commercial,5,3.5,60,25,24,45,80,460,S460,Zone 1,0.9,4.25,5.08,743.78,115.82,95.76,98.03
3222,commercial,2,3.5,24,9,22,30,30,460,S460,Zone 4,0.46,4.69,5.69,62.33,167.47,73.42,47.37
3223,industrial,4,5.0,60,25,36,45,45,460,S460,Zone 2,1.29,9.07,9.57,2776.44,58.93,100.0,85.11
3224,residential,8,3.3,60,25,36,60,30,275,S275,Zone 3,0.4,2.39,3.31,1301.84,19.24,100.0,70.01
3225,office,4,4.5,40,16,26,28,35,275,S275,Zone 3,0.5,2.82,4.98,5687.02,72.78,100.0,64.3
3226,office,8,4.5,84,36,30,60,60,275,S275,Zone 2,1.11,3.9,4.57,8983.74,51.91,100.0,88.81
3227,office,15,3.5,220,100,60,60,80,460,S460,Zone 1,1.44,3.22,4.98,30710.35,6.62,100.0,100.0
3228,residential,5,2.7,60,25,28,36,90,355,S355,Zone 0,0.41,1.76,4.45,210.83,43.58,100.0,100.0
3229,residential,2,3.0,24,9,12,22,20,235,S235,Zone 0,0.75,2.16,3.3,233.16,538.47,46.35,86.25
3230,office,10,4.0,144,64,40,60,90,460,S460,Zone 0,0.95,2.54,4.39,6301.59,16.08,100.0,100.0
3231,office,8,4.0,112,49,40,60,60,460,S460,Zone 2,0.99,3.26,5.77,3673.61,24.0,100.0,92.48
3232,office,5,3.5,84,36,28,32,60,355,S355,Zone 3,1.15,3.63,5.13,3087.29,62.33,100.0,69.59
3233,residential,2,3.3,24,9,12,60,50,275,S275,Zone 2,0.58,1.97,3.26,132.93,508.88,96.62,77.04
3234,residential,12,3.3,180,81,55,60,80,460,S460,Zone 3,0.56,1.63,4.23,3464.76,5.89,100.0,88.74
3235,residential,10,3.0,180,81,55,60,45,235,S235,Zone 1,0.56,2.06,3.75,1046.68,6.17,100.0,87.87
3236,office,4,4.0,24,9,30,30,80,460,S460,Zone 2,0.75,2.91,4.77,3734.21,43.8,100.0,88.97
3237,residential,2,2.7,40,16,10,24,30,460,S460,Zone 0,0.67,1.55,3.18,280.13,746.97,49.88,94.73
3238,office,10,4.5,144,64,60,60,90,355,S355,Zone 0,0.73,3.32,5.8,9620.95,6.34,100.0,100.0
3239,residential,10,3.3,144,64,32,40,20,355,S355,Zone 3,0.72,1.97,3.47,19749.66,26.34,100.0,72.76
3240,residential,3,3.0,40,16,20,26,90,460,S460,Zone 1,0.35,2.35,3.8,117.43,129.69,88.62,96.05
3241,residential,4,3.3,40,16,32,36,40,275,S275,Zone 2,0.5,1.53,3.38,431.76,26.34,100.0,75.19
3242,commercial,5,4.5,84,36,40,45,45,275,S275,Zone 3,1.6,4.78,6.89,4300.05,31.21,100.0,70.3
3243,residential,6,3.0,84,36,32,40,90,420,S420,Zone 1,0.63,1.65,4.29,646.61,27.59,100.0,97.21
3244,residential,4,3.3,40,16,24,40,35,275,S275,Zone 2,0.44,1.58,4.48,281.18,65.13,100.0,74.18
3245,residential,4,3.3,24,9,22,26,80,235,S235,Zone 2,0.45,2.42,3.6,1499.64,94.91,100.0,81.46
3246,residential,5,3.3,84,36,26,60,60,355,S355,Zone 4,0.49,1.58,4.91,71.72,63.06,100.0,57.84
3247,office,4,3.5,40,16,32,32,80,355,S355,Zone 1,0.54,3.41,5.45,721.33,48.07,100.0,94.04
3248,residential,2,3.0,40,16,12,36,20,460,S460,Zone 4,0.56,1.7,4.69,172.04,627.15,65.8,46.12
3249,industrial,3,4.5,24,9,18,18,25,275,S275,Zone 2,0.57,8.22,7.75,16934.12,424.35,48.36,72.41
3250,office,12,4.5,144,64,55,60,70,235,S235,Zone 2,0.65,3.79,5.91,24371.54,9.28,100.0,92.38
3251,residential,3,3.0,40,16,12,18,35,275,S275,Zone 4,0.3,2.13,3.39,721.0,470.9,46.45,45.53
3252,industrial,2,6.0,40,16,18,26,25,460,S460,Zone 1,1.1,9.42,8.38,3000.93,539.33,47.51,84.72
3253,commercial,3,4.0,24,9,20,30,80,460,S460,Zone 2,0.72,4.91,5.4,970.67,227.54,65.72,86.11
3254,residential,2,3.0,40,16,24,50,60,275,S275,Zone 0,0.64,2.39,4.13,11.81,78.23,100.0,97.31
3255,residential,8,2.7,60,25,26,60,45,460,S460,Zone 1,1.15,1.65,4.77,1128.13,62.56,100.0,92.17
3256,residential,10,2.7,112,49,30,40,20,235,S235,Zone 2,0.45,2.14,4.8,5574.71,44.09,100.0,76.9
3257,commercial,1,4.5,24,9,12,24,40,275,S275,Zone 2,0.34,4.73,6.53,317.02,1074.66,63.28,75.0
3258,office,5,3.5,84,36,22,36,80,460,S460,Zone 3,0.6,3.09,5.52,842.59,122.53,85.89,74.17
3259,industrial,1,4.5,24,9,20,20,60,420,S420,Zone 0,0.65,6.94,8.25,64.74,313.33,62.12,100.0
3260,office,6,4.0,84,36,28,32,90,420,S420,Zone 4,1.49,3.47,4.54,15179.32,56.16,100.0,71.78
3261,residential,4,2.7,24,9,22,30,40,460,S460,Zone 4,0.94,2.18,3.18,991.25,88.04,97.45,48.62
3262,office,4,4.0,40,16,30,60,90,275,S275,Zone 1,0.6,3.82,5.39,125.69,56.44,100.0,92.95
3263,residential,8,3.3,112,49,26,45,20,460,S460,Zone 0,0.76,2.01,4.16,5131.37,57.79,99.07,92.23
3264,office,8,4.5,60,25,32,32,35,275,S275,Zone 3,0.69,3.38,4.52,105743.8,36.76,100.0,75.15
3265,industrial,1,5.0,24,9,12,40,90,460,S460,Zone 3,0.58,6.51,6.91,383.64,1279.49,93.4,66.24
3266,office,5,4.0,40,16,28,30,40,275,S275,Zone 4,1.23,3.76,4.54,19018.35,56.53,100.0,58.89
3267,commercial,4,4.0,40,16,30,30,70,355,S355,Zone 3,0.83,4.33,6.25,3062.6,65.52,100.0,69.21
3268,commercial,2,4.0,40,16,12,40,40,460,S460,Zone 1,0.43,4.42,5.1,246.58,820.43,62.7,88.12
3269,residential,5,3.0,40,16,32,45,35,235,S235,Zone 0,0.69,2.33,3.12,563.78,24.5,100.0,90.0
3270,residential,5,2.7,40,16,30,45,25,355,S355,Zone 3,0.77,2.19,3.08,398.39,33.43,100.0,57.62
3271,office,15,4.5,220,100,45,45,45,460,S460,Zone 0,1.34,3.35,4.64,381443.47,14.62,100.0,98.48
3272,office,5,3.5,60,25,24,30,40,420,S420,Zone 4,0.48,2.89,4.35,2787.39,81.27,100.0,57.68
3273,residential,15,3.3,220,100,30,60,20,275,S275,Zone 3,0.67,1.91,4.03,19009.24,33.15,100.0,75.3
3274,industrial,3,4.5,24,9,22,26,70,355,S355,Zone 2,0.87,6.58,6.5,3752.02,215.21,67.05,83.35
3275,industrial,3,5.0,24,9,16,32,80,275,S275,Zone 1,0.86,7.82,8.1,2610.4,676.89,47.58,92.55
3276,residential,5,3.0,60,25,32,60,20,355,S355,Zone 2,0.81,1.7,4.87,182.77,29.83,100.0,74.37
3277,residential,6,3.0,60,25,22,50,70,420,S420,Zone 3,0.7,1.75,3.91,415.51,93.59,100.0,73.2
3278,industrial,1,5.0,24,9,12,12,35,420,S420,Zone 2,0.44,5.61,7.18,519.56,1253.82,43.0,77.12
3279,commercial,6,4.5,60,25,40,45,60,355,S355,Zone 3,0.8,4.63,6.97,6628.27,30.88,100.0,77.88
3280,residential,6,3.0,84,36,40,40,20,275,S275,Zone 3,0.4,1.75,4.13,843.89,14.42,100.0,61.65
3281,residential,10,3.3,112,49,40,45,70,355,S355,Zone 2,0.92,2.04,4.33,11809.67,17.1,100.0,92.43
3282,office,15,4.5,220,100,36,40,40,355,S355,Zone 3,1.59,3.93,5.18,751227.71,30.31,100.0,84.14
3283,residential,5,2.7,84,36,40,60,30,420,S420,Zone 0,0.69,2.48,3.66,51.13,15.81,100.0,93.67
3284,commercial,2,3.5,40,16,16,22,80,275,S275,Zone 1,0.39,4.21,6.79,132.18,425.23,55.65,91.59
3285,residential,4,3.0,40,16,32,50,60,460,S460,Zone 2,0.37,1.54,4.1,44.24,29.96,100.0,83.07
3286,residential,5,3.3,60,25,40,40,40,235,S235,Zone 3,0.52,1.76,4.48,661.58,14.65,100.0,62.62
3287,residential,6,3.3,84,36,36,50,70,460,S460,Zone 4,0.83,2.0,3.85,687.94,21.53,100.0,66.52
3288,residential,3,3.0,24,9,18,50,30,460,S460,Zone 1,0.37,1.63,3.56,38.43,136.57,85.71,85.85
3289,residential,2,3.0,24,9,10,16,40,460,S460,Zone 2,0.62,2.37,3.11,518.34,918.09,43.7,79.0
3290,industrial,3,6.0,40,16,12,16,40,460,S460,Zone 3,0.87,8.3,6.76,87580.04,1276.53,42.24,68.66
3291,industrial,1,4.5,24,9,14,45,30,420,S420,Zone 0,0.76,7.9,8.63,257.34,962.82,93.2,93.67
3292,office,6,4.5,60,25,32,45,70,355,S355,Zone 3,1.04,2.77,4.46,6729.98,32.24,100.0,79.84
3293,residential,10,3.3,144,64,40,45,90,420,S420,Zone 4,0.82,2.22,3.1,7482.35,13.55,100.0,78.82
3294,office,12,4.0,180,81,30,30,50,355,S355,Zone 1,0.69,3.3,4.67,227012.33,48.98,100.0,93.53
3295,residential,10,2.7,112,49,32,36,25,235,S235,Zone 3,0.94,1.91,4.88,16090.27,33.78,100.0,68.53
3296,industrial,1,6.0,24,9,20,22,50,420,S420,Zone 1,0.63,7.49,8.02,121.87,304.27,57.64,89.42
3297,residential,4,2.7,40,16,36,45,45,235,S235,Zone 1,0.65,1.89,4.37,81.67,23.5,100.0,83.83
3298,office,5,4.0,84,36,26,26,60,275,S275,Zone 2,0.51,3.47,4.48,6112.69,77.56,100.0,84.1
3299,office,8,4.5,84,36,30,60,80,275,S275,Zone 0,1.52,3.06,5.46,11063.06,52.35,100.0,100.0
3300,commercial,1,4.0,24,9,10,32,90,355,S355,Zone 4,0.92,4.17,6.31,574.88,1581.96,92.44,51.6
3301,office,8,4.0,84,36,22,32,90,275,S275,Zone 0,0.67,3.62,4.42,27397.7,111.8,90.8,100.0
3302,commercial,1,4.5,24,9,16,60,20,275,S275,Zone 1,1.08,4.34,5.31,89.45,387.28,98.36,79.13
3303,industrial,3,5.0,24,9,16,40,35,275,S275,Zone 3,1.12,8.44,8.16,2107.18,620.55,45.89,60.38
3304,office,4,3.5,60,25,24,30,60,235,S235,Zone 1,0.52,3.98,5.23,754.52,102.12,93.26,87.71
3305,commercial,2,4.0,24,9,12,22,40,235,S235,Zone 1,0.73,4.06,5.72,665.7,836.23,44.09,82.7
3306,office,4,4.5,40,16,36,50,60,420,S420,Zone 2,0.87,3.78,5.61,802.8,33.59,100.0,86.3
3307,residential,6,3.3,40,16,36,60,45,275,S275,Zone 1,1.09,2.48,4.17,924.13,22.89,100.0,87.16
3308,residential,4,3.3,40,16,22,36,30,420,S420,Zone 1,0.96,2.26,4.35,961.76,99.73,85.08,84.98
3309,residential,10,3.3,112,49,32,36,25,460,S460,Zone 0,0.63,2.06,3.37,30739.62,27.67,100.0,93.48
3310,residential,2,3.3,24,9,24,50,25,420,S420,Zone 1,0.78,1.73,4.3,16.36,71.38,100.0,83.76
3311,commercial,3,3.5,40,16,18,20,25,420,S420,Zone 4,0.69,4.83,5.22,2386.51,284.99,53.27,46.21
3312,residential,3,3.0,24,9,22,60,45,235,S235,Zone 1,0.65,2.03,4.15,22.68,99.02,100.0,83.83
3313,office,20,4.0,220,100,45,45,35,235,S235,Zone 0,1.7,3.71,5.06,1286354.53,15.71,100.0,90.0
3314,residential,2,3.0,24,9,22,26,80,460,S460,Zone 0,0.71,1.83,3.17,47.92,81.59,100.0,100.0
3315,office,5,4.0,60,25,40,50,50,235,S235,Zone 4,0.86,3.92,4.8,1031.6,21.07,100.0,59.8
3316,office,10,3.5,112,49,55,60,70,275,S275,Zone 2,1.44,3.31,4.58,7816.86,8.44,100.0,90.91
3317,commercial,2,4.0,24,9,10,26,50,275,S275,Zone 1,0.92,4.52,5.55,688.18,1772.79,42.91,85.93
3318,residential,3,3.3,24,9,12,30,30,275,S275,Zone 1,0.87,2.43,4.66,701.15,614.42,45.0,81.39
3319,office,6,3.5,40,16,30,60,30,235,S235,Zone 0,1.12,3.88,5.12,1398.85,52.52,100.0,88.75
3320,industrial,1,4.5,24,9,16,16,45,235,S235,Zone 0,0.63,9.39,8.54,202.23,770.25,47.59,92.5
3321,commercial,2,4.0,24,9,10,30,80,275,S275,Zone 0,0.54,4.44,6.21,614.82,1572.24,46.72,100.0
3322,industrial,1,6.0,24,9,12,26,25,355,S355,Zone 3,0.49,7.3,7.68,427.94,1456.11,46.76,56.68
3323,commercial,1,4.0,24,9,24,45,90,275,S275,Zone 2,0.44,4.32,6.98,21.11,141.37,100.0,82.11
3324,office,8,4.0,60,25,36,50,50,355,S355,Zone 1,1.12,2.78,4.35,15186.0,25.81,100.0,92.31
3325,office,8,4.5,60,25,36,45,30,275,S275,Zone 1,0.73,3.23,4.37,33272.42,25.66,100.0,85.89
3326,commercial,3,4.0,24,9,10,26,70,235,S235,Zone 2,1.07,4.18,5.45,2816.36,1555.51,42.46,80.23
3327,office,8,3.5,84,36,28,50,40,235,S235,Zone 4,1.44,3.11,4.21,8982.2,50.19,100.0,65.58
3328,office,6,3.5,40,16,40,45,20,235,S235,Zone 1,0.51,3.06,5.97,2495.4,21.12,100.0,80.6
3329,office,12,4.5,180,81,32,36,90,355,S355,Zone 1,1.46,3.11,5.5,268771.26,45.78,100.0,99.87
3330,commercial,1,4.5,24,9,14,26,40,235,S235,Zone 3,0.57,4.26,6.53,177.06,582.52,62.22,57.03
3331,residential,8,3.3,60,25,22,50,30,235,S235,Zone 4,1.17,2.46,3.6,8039.01,86.89,89.07,62.65
3332,commercial,2,4.5,24,9,16,24,25,420,S420,Zone 0,0.86,4.92,5.66,1214.14,406.11,48.39,92.42
3333,office,6,3.5,40,16,26,30,30,275,S275,Zone 2,0.76,3.53,4.75,18314.45,83.32,99.24,78.06
3334,residential,2,3.0,40,16,12,60,35,460,S460,Zone 2,0.59,1.67,4.86,197.26,580.66,94.83,77.99
3335,residential,4,3.3,40,16,24,26,60,275,S275,Zone 4,0.91,2.2,3.99,2291.79,74.5,100.0,49.19
3336,residential,2,2.7,24,9,18,22,50,355,S355,Zone 0,0.31,1.65,3.87,40.02,149.45,76.78,96.94
3337,commercial,2,4.0,40,16,20,50,25,235,S235,Zone 3,0.87,4.7,5.32,46.12,190.96,78.22,54.69
3338,residential,5,3.3,60,25,32,50,70,420,S420,Zone 3,0.63,1.6,4.65,246.29,29.33,100.0,71.15
3339,industrial,2,4.5,24,9,22,30,50,355,S355,Zone 0,0.87,9.53,9.26,361.74,283.93,58.78,96.94
3340,commercial,1,4.0,24,9,24,26,60,355,S355,Zone 2,0.62,4.17,6.75,18.72,126.31,100.0,80.8
3341,commercial,1,4.5,24,9,12,16,90,420,S420,Zone 1,0.64,4.37,5.99,293.1,1033.93,47.51,95.08
3342,residential,10,3.0,144,64,50,50,20,460,S460,Zone 2,0.96,1.97,3.12,7661.99,7.05,100.0,82.99
3343,residential,8,3.0,60,25,24,40,20,460,S460,Zone 4,1.13,1.8,3.58,13657.8,67.41,97.65,63.1
3344,industrial,1,5.0,24,9,24,50,20,235,S235,Zone 3,0.44,7.54,7.24,27.16,157.7,100.0,53.91
3345,office,8,4.5,84,36,36,36,70,460,S460,Zone 4,0.87,3.36,4.08,50099.3,25.68,100.0,80.33
3346,residential,12,3.3,220,100,32,36,35,235,S235,Zone 1,0.92,2.49,4.5,57762.52,31.84,100.0,86.34
3347,office,20,3.5,220,100,45,45,90,460,S460,Zone 4,1.16,2.56,5.45,295804.95,14.52,100.0,90.99
3348,commercial,1,4.5,24,9,18,45,35,420,S420,Zone 2,0.91,4.83,6.09,59.6,295.52,100.0,77.12
3349,residential,5,3.0,60,25,28,60,50,355,S355,Zone 0,0.74,1.75,3.02,109.15,31.9,100.0,96.94
